seqname,paper,context,classification,samplingFrame,legacy_year_approx,collection_date,genbank_collection_date_parsed,genbank_collection_year,genbank_collection_date_precision,geo_loc_name,country,genbank_location,isolation_source,id_inferred_year,id_inferred_location,id_inferred_admin1,id_inferred_admin2,id_inferred_sampling_frame,id_rule_type,id_rule_evidence,best_collection_year,best_location
AF233110,Evolution of circulating wild poliovirus and of vaccine-derivedpoliovirus in an immunodeficient patient: a unifying model,Former Soviet block 1959-1994 mostly 1990s,wild,AFP,1985-05-01,,,,unknown,,,,,1985,Georgia,,,,case_country_year,827GEO85,1985,Georgia
AF233109,Evolution of circulating wild poliovirus and of vaccine-derivedpoliovirus in an immunodeficient patient: a unifying model,Former Soviet block 1959-1994 mostly 1990s,wild,AFP,1995-05-01,,,,unknown,,,,,1995,Ingushetia,,,,case_country_year,6427ING95,1995,Ingushetia
AF233108,Evolution of circulating wild poliovirus and of vaccine-derivedpoliovirus in an immunodeficient patient: a unifying model,Former Soviet block 1959-1994 mostly 1990s,wild,AFP,1995-05-01,,,,unknown,,,,,1995,Ingushetia,,,,case_country_year,6405ING95,1995,Ingushetia
AF233107,Evolution of circulating wild poliovirus and of vaccine-derivedpoliovirus in an immunodeficient patient: a unifying model,Former Soviet block 1959-1994 mostly 1990s,wild,AFP,1995-05-01,,,,unknown,,,,,1995,Chechnya,,,,case_country_year,6490CHE95,1995,Chechnya
AF233106,Evolution of circulating wild poliovirus and of vaccine-derivedpoliovirus in an immunodeficient patient: a unifying model,Former Soviet block 1959-1994 mostly 1990s,wild,AFP,1995-05-01,,,,unknown,,,,,1995,Chechnya,,,,case_country_year,6486CHE95,1995,Chechnya
AF233105,Evolution of circulating wild poliovirus and of vaccine-derivedpoliovirus in an immunodeficient patient: a unifying model,Former Soviet block 1959-1994 mostly 1990s,wild,AFP,1995-05-01,,,,unknown,,,,,1995,Chechnya,,,,case_country_year,6484CHE95,1995,Chechnya
AF233104,Evolution of circulating wild poliovirus and of vaccine-derivedpoliovirus in an immunodeficient patient: a unifying model,Former Soviet block 1959-1994 mostly 1990s,wild,AFP,1995-05-01,,,,unknown,,,,,1995,Chechnya,,,,case_country_year,6064CHE95,1995,Chechnya
AF233103,Evolution of circulating wild poliovirus and of vaccine-derivedpoliovirus in an immunodeficient patient: a unifying model,Former Soviet block 1959-1994 mostly 1990s,wild,AFP,1994-05-01,,,,unknown,,,,,1994,Tajikistan,,,,case_country_year,6011TAJ94,1994,Tajikistan
AF233102,Evolution of circulating wild poliovirus and of vaccine-derivedpoliovirus in an immunodeficient patient: a unifying model,Former Soviet block 1959-1994 mostly 1990s,wild,AFP,1994-05-01,,,,unknown,,,,,1994,Uzbekistan,,,,case_country_year,5794UZB94,1994,Uzbekistan
AF233101,Evolution of circulating wild poliovirus and of vaccine-derivedpoliovirus in an immunodeficient patient: a unifying model,Former Soviet block 1959-1994 mostly 1990s,wild,AFP,1992-05-01,,,,unknown,,,,,1992,Ukraine,,,,case_country_year,5341UKR92,1992,Ukraine
AF233100,Evolution of circulating wild poliovirus and of vaccine-derivedpoliovirus in an immunodeficient patient: a unifying model,Former Soviet block 1959-1994 mostly 1990s,wild,AFP,1991-05-01,,,,unknown,,,,,1991,Tajikistan,,,,case_country_year,4TAJ91,1991,Tajikistan
AF233099,Evolution of circulating wild poliovirus and of vaccine-derivedpoliovirus in an immunodeficient patient: a unifying model,Former Soviet block 1959-1994 mostly 1990s,wild,AFP,1991-05-01,,,,unknown,,,,,1991,Tajikistan,,,,case_country_year,7TAJ91,1991,Tajikistan
AF233098,Evolution of circulating wild poliovirus and of vaccine-derivedpoliovirus in an immunodeficient patient: a unifying model,Former Soviet block 1959-1994 mostly 1990s,wild,AFP,1959-05-01,,,,unknown,,,,,1959,Azerbaijan,,,,case_country_year,169AZB59,1959,Azerbaijan
GU951803,Identification and molecular characterisation of an Indian genotypeof poliovirus type 1 isolated during outbreaks of poliomyelitis in the Democratic Republic of Congo (DRC) from 2006 - 2008,DRC 2006-2008,wild,AFP,2006-03-20,,,,unknown,Democratic Republic of the Congo,,Democratic Republic of the Congo,,2008,Democratic Republic of Congo,,,,pmol_year_sample,PMOL080975,2008,Democratic Republic of the Congo
GU951802,Identification and molecular characterisation of an Indian genotypeof poliovirus type 1 isolated during outbreaks of poliomyelitis in the Democratic Republic of Congo (DRC) from 2006 - 2008,DRC 2006-2008,wild,AFP,2006-07-25,,,,unknown,Democratic Republic of the Congo,,Democratic Republic of the Congo,,2008,Democratic Republic of Congo,,,,pmol_year_sample,PMOL080766,2008,Democratic Republic of the Congo
GU951801,Identification and molecular characterisation of an Indian genotypeof poliovirus type 1 isolated during outbreaks of poliomyelitis in the Democratic Republic of Congo (DRC) from 2006 - 2008,DRC 2006-2008,wild,AFP,2006-08-15,,,,unknown,Democratic Republic of the Congo,,Democratic Republic of the Congo,,2008,Democratic Republic of Congo,,,,pmol_year_sample,PMOL080333,2008,Democratic Republic of the Congo
GU951800,Identification and molecular characterisation of an Indian genotypeof poliovirus type 1 isolated during outbreaks of poliomyelitis in the Democratic Republic of Congo (DRC) from 2006 - 2008,DRC 2006-2008,wild,AFP,2006-08-26,,,,unknown,Democratic Republic of the Congo,,Democratic Republic of the Congo,,2008,Democratic Republic of Congo,,,,pmol_year_sample,PMOL080167,2008,Democratic Republic of the Congo
GU951799,Identification and molecular characterisation of an Indian genotypeof poliovirus type 1 isolated during outbreaks of poliomyelitis in the Democratic Republic of Congo (DRC) from 2006 - 2008,DRC 2006-2008,wild,AFP,2006-11-14,,,,unknown,Democratic Republic of the Congo,,Democratic Republic of the Congo,,2007,Democratic Republic of Congo,,,,pmol_year_sample,PMOL071247,2007,Democratic Republic of the Congo
GU951798,Identification and molecular characterisation of an Indian genotypeof poliovirus type 1 isolated during outbreaks of poliomyelitis in the Democratic Republic of Congo (DRC) from 2006 - 2008,DRC 2006-2008,wild,AFP,2007-02-03,,,,unknown,Democratic Republic of the Congo,,Democratic Republic of the Congo,,2007,Democratic Republic of Congo,,,,pmol_year_sample,PMOL071053,2007,Democratic Republic of the Congo
GU951797,Identification and molecular characterisation of an Indian genotypeof poliovirus type 1 isolated during outbreaks of poliomyelitis in the Democratic Republic of Congo (DRC) from 2006 - 2008,DRC 2006-2008,wild,AFP,2007-02-26,,,,unknown,Democratic Republic of the Congo,,Democratic Republic of the Congo,,2007,Democratic Republic of Congo,,,,pmol_year_sample,PMOL070936,2007,Democratic Republic of the Congo
